step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
132,35.000673530696695,35.00118109269848,5.0,0.00012354686113659336,0.00012354686113659336,0.9998764531388634,21.21189202185341
133,35.00066724439664,35.00119172855979,5.0,0.00012354720318018093,0.00012354720318018093,0.9998764527968198,21.211888946454987
134,35.000660791814866,35.00120226440808,5.0,0.00012354752556474518,0.00012354752556474518,0.9998764524744352,21.21188605936297
135,35.000654174543264,35.00121269764224,5.0,0.00012354782821045085,0.00012354782821045085,0.9998764521717896,21.211883361291022
136,35.00064739421442,35.00122302568649,5.0,0.00012354811104234954,0.00012354811104234954,0.9998764518889577,21.211880852906084
137,35.00064045250124,35.00123324599105,5.0,0.00012354837399039805,0.00012354837399039805,0.9998764516260096,21.211878534828223
138,35.00063335111653,35.00124335603273,5.0,0.00012354861698947662,0.00012354861698947662,0.9998764513830105,21.21187640763047
139,35.00062609181256,35.00125335331559,5.0,0.00012354883997940427,0.00012354883997940427,0.9998764511600206,21.211874471838666
140,35.00061867638066,35.00126323537154,5.0,0.00012354904290495593,0.00012354904290495593,0.9998764509570951,21.211872727931357
141,35.000611106650744,35.00127299976096,5.0,0.00012354922571587276,0.00012354922571587276,0.9998764507742841,21.211871176339645
142,35.00060338449087,35.0012826440733,5.0,0.00012354938836687835,0.00012354938836687835,0.9998764506116331,21.211869817447106
143,35.00059551180679,35.001292165927694,5.0,0.00012354953081768853,0.00012354953081768853,0.9998764504691823,21.21186865158967
144,35.00058749054146,35.00130156297352,5.0,0.00012354965303302125,0.00012354965303302125,0.9998764503469669,21.211867679055562
145,35.00057932267457,35.00131083289099,5.0,0.00012354975498260598,0.00012354975498260598,0.9998764502450174,21.211866900085223
146,35.00057101022203,35.001319973391745,5.0,0.00012354983664119033,0.00012354983664119033,0.9998764501633588,21.21186631487124
147,35.00056255523552,35.00132898221942,5.0,0.0001235498979885471,0.0001235498979885471,0.9998764501020114,21.211865923558303
148,35.000553959801934,35.00133785715017,5.0,0.0001235499390094803,0.0001235499390094803,0.9998764500609906,21.211865726243182
149,35.00054522604289,35.00134659599325,5.0,0.00012354995969382696,0.00012354995969382696,0.9998764500403061,21.21186572297468
150,35.00053635611419,35.001355196591554,5.0,0.0001235499600364608,0.0001235499600364608,0.9998764500399635,21.211865913753638
151,35.0005273522053,35.00136365682214,5.0,0.00012354994003729386,0.00012354994003729386,0.9998764500599627,21.211866298532925
