time,x,y,z,heading_deg,odor_concentration,brain_forward,brain_turn,velocity_mms,angular_velocity_rads,distance_to_source
5.68,34.039779759650706,19.777079436918957,5.0,37.71842775239325,0.5891598512269554,0.5858860094003734,0.053071543054685866,11.172957639680074,0.16391267534033369,34.178261475428535
5.69,34.12853057695754,19.84595270195864,5.0,37.81252289964429,0.5924605562190138,0.5891598512269554,0.0531755927764227,11.233981578165977,0.16422701296796952,34.07594620988663
5.7,34.21765337120263,19.915349890741535,5.0,37.90679895001098,0.5957883444575811,0.5924605562190138,0.05328009911521514,11.295504532787408,0.16454274846746214,33.97305752074748
5.71,34.30715040129186,19.985275795246068,5.0,38.001256706684764,0.599143436269624,0.5957883444575811,0.053385063020949586,11.35753076842383,0.16485988580052024,33.86959104587943
5.72,34.39702393480106,20.055735254791525,5.0,38.09589697506216,0.6025260521496894,0.599143436269624,0.053490485394420584,11.420064564120695,0.16517842881567463,33.765542394907655
5.73,34.48727624772492,20.126733156352106,5.0,38.19072056267721,0.6059364126778689,0.6025260521496894,0.05359636708546167,11.483110212008004,0.16549838124358598,33.66090714948413
5.74,34.57790962421333,20.198274434864537,5.0,38.285728279131135,0.6093747384339576,0.6059364126778689,0.053702708891023354,11.54667201616294,0.1658197466922184,33.55568086358225
5.75,34.66892635629493,20.270364073528818,5.0,38.380920936019244,0.6128412499076739,0.6093747384339576,0.05380951155319902,11.610754291414562,0.1661425286418751,33.44985906381721
5.76,34.76032874358727,20.34300710410158,5.0,38.47629934685484,0.6163361674048087,0.6128412499076739,0.053916775757196556,11.675361362088454,0.1664667304400933,33.343437249793276
5.7700000000000005,34.85211909299333,20.416208607181574,5.0,38.57186432699014,0.6198597109491641,0.6163361674048087,0.054024502129252916,11.740497560689226,0.1667923552963947,33.236410894479185
5.78,34.94429971838376,20.48997371248673,5.0,38.667616693534114,0.6234121001801413,0.6198597109491641,0.05413269123449305,11.806167226518632,0.16711940627688804,33.128775444612856
5.79,35.036872940264644,20.564307599122305,5.0,38.763557265267146,0.6269935542458336,0.6234121001801413,0.05424134357472876,11.872374704227052,0.16744788629872,33.02052632113657
5.8,35.12984108543002,20.63921549583947,5.0,38.85968686255239,0.6306042916914748,0.6269935542458336,0.05435045958620177,11.939124342296015,0.16777779812437205,32.91165891966429
5.8100000000000005,35.22320648659898,20.71470268128381,5.0,38.95600630724382,0.6342445303430903,0.6306042916914748,0.054460039637261315,12.006420491449365,0.16810914435579777,32.802168610982044
5.82,35.31697148203663,20.7907744842331,5.0,39.05251642259078,0.6379144871861964,0.6342445303430903,0.05457008402598251,12.07426750299061,0.16844192742839842,32.69205074158325
5.83,35.41113841515854,20.8674362838237,5.0,39.149218033139036,0.641614378239388,0.6379144871861964,0.05468059297772043,12.142669727063943,0.16877614960483261,32.58130063424011
5.84,35.505709634118155,20.944693509764953,5.0,39.246111964628135,0.6453444184226498,0.641614378239388,0.05479156664259999,12.211631510836325,0.16911181296865613,32.46991358861292
5.8500000000000005,35.6006874913766,21.022551642540854,5.0,39.34319904388505,0.649104821420224,0.6453444184226498,0.054903005092936885,12.281157196597993,0.16944891941778786,32.35788488189873
5.86,35.69607434325437,21.101016213598317,5.0,39.440480098713984,0.6528957995378678,0.649104821420224,0.05501490832059486,12.351251119778642,0.16978747065779876,32.24520976952101
5.87,35.79187254946437,21.180092805521262,5.0,39.53795595778219,0.6567175635543179,0.6528957995378678,0.055127276234270384,12.421917606876514,0.17012746819501878,32.13188348586232
5.88,35.888084472625735,21.25978705218979,5.0,39.63562745050178,0.6605703225667926,0.6567175635543179,0.055240108656708364,12.493160973297499,0.1704689133294586,32.017901245041415
5.89,35.984712477757796,21.340104638923627,5.0,39.733495406907345,0.6644542838303428,0.6605703225667926,0.055353405321846516,12.564985521101335,0.17081180714754188,31.90325824173708
5.9,36.081758931753704,21.421051302609037,5.0,39.831560657529295,0.6683696525908696,0.6644542838303428,0.05546716587188483,12.637395536651887,0.1711561505146437,31.78794965206033
5.91,36.17922620283306,21.50263283180832,5.0,39.92982403326282,0.6723166319116184,0.6683696525908696,0.05558138985428118,12.710395288168439,0.17150194406743133,31.67197063447719
5.92,36.27711665997288,21.58485506685105,5.0,40.028286365232354,0.6762954224929569,0.6723166319116184,0.055696076718670606,12.783989023174833,0.17184918820600312,31.555316330784173
5.93,36.375432672316414,21.667723899906086,5.0,40.12694848465141,0.6803062224852395,0.6762954224929569,0.055811225813706566,12.858180965843264,0.17219788308582096,31.437981867138607
5.94,36.47417660855897,21.75124527503349,5.0,40.225811222677635,0.6843492272945615,0.6803062224852395,0.05592683638382234,12.932975314229418,0.17254802860943233,31.319962355146135
5.95,36.573350836310304,21.835425188215257,5.0,40.324875410263104,0.688424629381196,0.6843492272945615,0.056042907565914235,13.008376237395598,0.1728996244179779,31.20125289300782
5.96,36.672957721432745,21.920269687363955,5.0,40.4241418779995,0.6925326180505107,0.688424629381196,0.05615943838593995,13.084387872418432,0.1732526698824799,31.081848566729274
5.97,36.77299962735444,22.005784872308165,5.0,40.52361145595823,0.696673379236155,0.6925326180505107,0.05627642775543351,13.161014321277612,0.17360716409490656,30.96174445139447
5.98,36.87347891435701,22.091976894753635,5.0,40.62328497352532,0.7008470952753034,0.696673379236155,0.05639387446793753,13.238259647622161,0.17396310585900965,30.840935612506875
5.99,36.97439793883694,22.178851958219067,5.0,40.72316325923086,0.7050539446757424,0.7008470952753034,0.05651177719534717,13.316127873410553,0.17432049368092928,30.71941710740076
6.0,37.07575905253987,22.266416317945318,5.0,40.823247140573,0.7092941018745842,0.7050539446757424,0.05663013448416532,13.394622975420983,0.17467932575956194,30.597183986725558
6.01,37.177564601767244,22.35467628077689,5.0,40.923537443836224,0.7135677369883847,0.7092941018745842,0.05674894475167125,13.473748881628053,0.17503959997668808,30.47423129600634
6.0200000000000005,37.27981692655431,22.443638205014416,5.0,41.02403499390389,0.717875015554448,0.7135677369883847,0.05686820628199585,13.553509467442016,0.17540131388685398,30.350554077283586
6.03,37.38251835981898,22.533308500236892,5.0,41.12474061406476,0.7222160982630901,0.717875015554448,0.05698791722210539,13.63390855180671,0.17576446470700352,30.22614737083547
6.04,37.485671226480534,22.623693627092322,5.0,41.22565512581353,0.7265911406806387,0.7222160982630901,0.057108075577693596,13.71494989315222,0.17612904930585646,30.101006216986214
6.05,37.58927784254754,22.71480009705546,5.0,41.32677934864504,0.7310002929629448,0.7265911406806387,0.05722867920897545,13.796637185198275,0.17649506419302724,29.975125658003943
6.0600000000000005,37.693340514174125,22.806634472151195,5.0,41.42811409984215,0.7354436995591732,0.7310002929629448,0.05734972582638831,13.878974052604338,0.17686250550788157,29.84850074009185
6.07,37.79786153668378,22.899203364642172,5.0,41.52966019425706,0.7399214989056505,0.7354436995591732,0.057471212986192954,13.961964046462251,0.17723136900812522,29.72112651547655
6.08,37.902843193559896,22.992513436679154,5.0,41.63141844408596,0.7444338231095375,0.7399214989056505,0.0575931380859771,14.045610639627327,0.17760165005812154,29.59299804459758
6.09,38.00828775540216,23.086571399912582,5.0,41.73338965863678,0.7489807976221023,0.7444338231095375,0.057715498360059625,14.12991722188367,0.1779733436169331,29.464110398402344
6.1000000000000005,38.11419747884801,23.181384015063788,5.0,41.83557464408998,0.7535625409013637,0.7489807976221023,0.05783829087479164,14.214887094939508,0.17834644422608328,29.334458660750823
6.11,38.22057460545827,23.27695809145419,5.0,41.93797420325213,0.7581791640638806,0.7535625409013637,0.057961512523758474,14.300523467248286,0.1787209459970342,29.204037930934657
6.12,38.32742136056603,23.37330048649085,5.0,42.0405891353022,0.7628307705254658,0.7581791640638806,0.058085160022874005,14.38682944865122,0.17909684259837566,29.072843326315343
6.13,38.434739952088066,23.47041810510666,5.0,42.143420235530215,0.7675174556305967,0.7628307705254658,0.05820922990537636,14.47380804483703,0.17947412724272307,28.940869985086497
6.140000000000001,38.54253256929771,23.568317899153357,5.0,42.24646829506844,0.7722393062703117,0.7675174556305967,0.05833371851671387,14.56146215161452,0.17985279267331908,28.808113069165437
6.15,38.65080138155842,23.667006866745627,5.0,42.34973410061452,0.7769964004883686,0.7722393062703117,0.05845862200932661,14.649794548993693,0.18023283115033548,28.674567767219408
6.16,38.75954853701708,23.766492051554376,5.0,42.45321843414671,0.7817888070754642,0.7769964004883686,0.05858393633732217,14.738807895071062,0.18061423443687227,28.540229297832113
6.17,38.868776161256164,23.866780542047284,5.0,42.556922072630876,0.7866165851512994,0.7817888070754642,0.05870965725104238,14.828504719714884,0.18099699378465,28.40509291281649
6.18,38.978486355903826,23.96787947067467,5.0,42.6608457877191,0.7914797837342983,0.7866165851512994,0.05883578029152381,14.918887418045994,0.18138109991939244,28.269153900679793
6.19,39.08868119720099,24.069796012998694,5.0,42.76499034543977,0.7963784412987835,0.7914797837342983,0.05896230078484721,15.009958243709992,0.18176654302589598,28.13240759024747
6.2,39.199362734524584,24.172537386763764,5.0,42.86935650587892,0.8013125853194233,0.7963784412987835,0.059089213836381105,15.101719301936559,0.1821533127327835,27.99484935445254
6.21,39.310532988865916,24.276110850906132,5.0,42.97394502285263,0.8062822318027771,0.8013125853194233,0.05921651432491437,15.19417254238175,0.18254139809693973,27.856474614297355
6.22,39.42219395126332,24.380523704500447,5.0,43.07875664357039,0.8112873848057667,0.8062822318027771,0.05934419689667947,15.28731975174913,0.18293078758762518,27.71727884299528
6.23,39.53434758118815,24.48578328564108,5.0,43.183792108289026,0.8163280359409235,0.8112873848057667,0.05947225595926764,15.381162546185752,0.18332146907026736,27.577257570299743
6.24,39.646995804883225,24.59189697025598,5.0,43.28905214995738,0.8214041638682636,0.8163280359409235,0.05960068567543475,15.475702363449024,0.18371342978992666,27.43640638702876
6.25,39.76014051365272,24.698872170850724,5.0,43.394537493851125,0.8265157337736586,0.8214041638682636,0.05972947995679667,15.57094045484065,0.18410665635443513,27.294720949793355
6.26,39.87378356210274,24.80671633518042,5.0,43.50024885719783,0.8316626968335938,0.8265157337736586,0.05985863245741907,15.666877876903902,0.18450113471720755,27.152196985938467
6.2700000000000005,39.98792676633154,24.91543694484705,5.0,43.60618694879198,0.8368449896662005,0.8316626968335938,0.05998813656729696,15.7635154828807,0.18489685015972293,27.008830298705732
6.28,40.102571902068654,25.02504151381982,5.0,43.71235246859975,0.8420625337684916,0.8368449896662005,0.06011798540573121,15.860853913925032,0.185293787273677,26.864616772627606
6.29,40.21772070276186,25.13553758687598,5.0,43.818746107353356,0.8473152349397288,0.8420625337684916,0.060248171814592855,15.958893590069513,0.18569192994280337,26.719552379162923
6.3,40.33337485761132,25.246932737959618,5.0,43.92536854613488,0.8526029826908788,0.8473152349397288,0.060378688351490295,16.057634700942018,0.186091261324366,26.573633182584505
6.3100000000000005,40.44953600954993,25.359234568455772,5.0,44.03222045594916,0.8579256496401362,0.8526029826908788,0.0605095272828291,16.157077196229572,0.1864917638303221,26.426855346129784
6.32,40.56620575316908,25.472450705377305,5.0,44.139302497285826,0.8632830908945179,0.8579256496401362,0.06064068057676941,16.257220775886886,0.1868934191081563,26.279215138426153
6.33,40.68338563258902,25.586588799461804,5.0,44.24661531967013,0.8686751434175516,0.8632830908945179,0.06077213989608987,16.358064880087234,0.18729620802138938,26.130708940203142
6.34,40.80107713927311,25.701656523175824,5.0,44.35415956120237,0.8741016253831161,0.8686751434175516,0.06090389659094697,16.459608678913614,0.18770011062976158,25.98133325130425
6.3500000000000005,40.919281709785075,25.817661568623723,5.0,44.46193584808586,0.8795623355155174,0.8741016253831161,0.06103594169154569,16.561851061788484,0.18810510616909493,25.831084698011846
6.36,41.03800072348869,25.934611645358277,5.0,44.56994479414313,0.8850570524159154,0.8795623355155174,0.06116826590071456,16.66479062664067,0.18851117303083662,25.679960040699335
6.37,41.157235500189124,26.052514478090295,5.0,44.67818700032023,0.8905855338752511,0.8850570524159154,0.06130085958639542,16.768425668808433,0.18891828874128888,25.527956181825257
6.38,41.27698729771528,26.171377804294355,5.0,44.786663054178945,0.8961475161738612,0.8905855338752511,0.0614337127740443,16.872754169678092,0.1893264299405283,25.37507017428516
6.390000000000001,41.39725730944264,26.291209371707794,5.0,44.8953735293768,0.9017427133679992,0.8961475161738612,0.06156681513895368,16.977773785058005,0.18973557236102123,25.2212992301375
6.4,41.518046661755875,26.41201693572006,5.0,45.0043189851346,0.907370816563531,0.9017427133679992,0.06170015599849554,17.083481833288204,0.1901456908059409,25.066640729721
6.41,41.6393564114509,26.5338082566495,5.0,45.11349996569139,0.9130314931771117,0.907370816563531,0.06183372430429501,17.189875283086447,0.1905567591271938,24.911092231181645
6.42,41.76118754307574,26.656591096904663,5.0,45.22291699974668,0.9187243861851921,0.9130314931771117,0.061967508634330315,17.296950741132026,0.19096875020316184,24.754651480428503
6.43,41.88354096620999,26.780373218027144,5.0,45.332570599889735,0.9244491133612598,0.9187243861851921,0.06210149718497693,17.404704439389207,0.19138163591617074,24.597316421538807
6.44,42.00641751268233,26.90516237761307,5.0,45.442461262015826,0.9302052665017644,0.9244491133612598,0.06223567776298977,17.513132222172807,0.1917953871296927,24.4390852076335
6.45,42.12981793372601,27.030966326110214,5.0,45.552589464729245,0.9359924106412291,0.9302052665017644,0.0623700377774381,17.622229532959054,0.1922099736652952,24.279956212246013
6.46,42.25374289707199,27.157792803487848,5.0,45.66295566873301,0.9418100832571155,0.9359924106412291,0.06250456423159512,17.731991400945606,0.19262536427934673,24.11992804120805
6.47,42.37819298397966,27.28564953577635,5.0,45.773560316205064,0.9476577934650541,0.9418100832571155,0.06263924371479201,17.84241242736528,0.1930415266394932,23.95899954507771
6.48,42.50316868620512,27.41454423147368,5.0,45.88440383016087,0.9535350212051278,0.9476577934650541,0.06277406239424188,17.953486771558858,0.19345842730091767,23.797169832136642
6.49,42.62867040290703,27.544484577815812,5.0,45.995486613802335,0.9594412164199546,0.9535350212051278,0.0629090060068449,18.065208136813226,0.19387603168239992,23.634438281984423
6.5,42.7546984374902,27.675478236908248,5.0,46.10680904985283,0.965375798225381,0.9594412164199546,0.06304405985098005,18.177569755971813,0.19429430404219136,23.47080455976029
6.51,42.8812529943872,27.80753284171582,5.0,46.21837149987836,0.9713381540746755,0.965375798225381,0.06317920877829619,18.290564376825394,0.19471320745372334,23.306268631023784
6.5200000000000005,43.008334175778266,27.940655991907953,5.0,46.33017430359473,0.9773276389171774,0.9713381540746755,0.06331443718550789,18.404184247292207,0.1951327037811674,23.140830777328127
6.53,43.135941978250095,28.074855249556702,5.0,46.44221777816059,0.9833435743524429,0.9773276389171774,0.06344972900621282,18.518421100397344,0.1955527536548688,22.97449161252193
6.54,43.26407628939395,28.21013813468488,5.0,46.55450221745635,0.9893852477809963,0.9833435743524429,0.06358506770273697,18.633266139062496,0.19597331644667473,22.807252099817262
6.55,43.39273688434396,28.346512120661703,5.0,46.66702789134898,0.9954519115528917,0.9893852477809963,0.06372043625802037,18.74871002071824,0.1963943502451806,22.639113569664325
6.5600000000000005,43.521923422256364,28.483984629443466,5.0,46.7797950449425,1.0015427821153668,0.9954519115528917,0.06385581716756006,18.864742841752197,0.1968158118309205,22.470077738475577
6.57,43.65161435705009,28.622540499678838,5.0,46.89280389781433,1.0076560469350804,1.0,0.0639911924314156,18.97826855757698,0.19723765665152707,22.300174325764452
6.58,43.781727909592824,28.76209976665299,5.0,47.00605463187131,1.0137870333401482,1.0,0.06412648040178426,19.080441701819282,0.1976598189594559,22.129512288162562
6.59,43.912190497721554,28.90259032081898,5.0,47.119547348237155,1.0199314430511743,1.0,0.06426142063653817,19.172397531637355,0.19808215776160948,21.958190264847254
6.6000000000000005,44.04293590343503,29.043947135271665,5.0,47.233282033477856,1.026085315348117,1.0,0.06439578061912865,19.25515777847362,0.198504473116972,21.786297627634486
6.61,44.17390452473326,29.186111569018216,5.0,47.347258533747855,1.0322449938480782,1.0,0.06452935307421814,19.329642000626258,0.19892651996116137,21.613915427434264
6.62,44.30504270350878,29.329030738611824,5.0,47.4614765356288,1.038407096542459,1.0,0.06466195354413373,19.396677800563634,0.19934801978714672,21.44111724733843
6.63,44.43630212176588,29.472656951444375,5.0,47.57593555259776,1.0445684887765092,1.0,0.06479341820066975,19.45701002050727,0.19976867047045158,21.26796997161111
6.640000000000001,44.567639259227434,29.616947194651512,5.0,47.6906349162063,1.0507262588853656,1.0,0.06492360186926716,19.511309018456544,0.20018815449111424,21.094534478947665
6.65,44.6990149060933,29.761862674176406,5.0,47.80557377117805,1.0568776962286246,1.0,0.06505237624483318,19.56017811661089,0.20060614577293553,20.92086626755009
6.66,44.83039372534679,29.907368399073324,5.0,47.92075107374311,1.0630202713906431,1.0,0.06517962828050061,19.6041603049498,0.20102231533261541,20.74701601882765
6.67,44.96174385957469,30.053432806614417,5.0,48.03616559262351,1.0691516183364096,1.0,0.06530525873243964,19.64374427445482,0.20143633590681517,20.57303010586383
6.68,45.09303657777734,30.200027424198066,5.0,48.15181591216806,1.0752695183332364,1.0,0.06542918084548766,19.67936984700934,0.20184788570359186,20.39895105218746
6.69,45.224245958104426,30.3471265644495,5.0,48.267700437208006,1.081371885466928,1.0,0.065551319165847,19.711432862308406,0.20225665140568716,20.2248179458419
6.7,45.35534860286495,30.494707050258214,5.0,48.383817399268274,1.0874567535976687,1.0,0.06567160846842723,19.740289576077565,0.2026623305365021,20.050666813254747
6.71,45.486323382530664,30.642747966815918,5.0,48.500164863824295,1.09352226461585,1.0,0.06578999278763864,19.766260618469808,0.20306463328498897,19.876530956967787
6.72,45.61715120578538,30.79123043800663,5.0,48.61674073834218,1.0995666578715815,1.0,0.06590642454150886,19.78963455662283,0.2034632838728875,19.70244126088723
6.73,45.74781481297206,30.940137424760135,5.0,48.73354278088147,1.105588260663821,1.0,0.06602086374000038,19.810671100960548,0.20385802153652255,19.52842646635435
6.74,45.87829859055844,31.089453543214372,5.0,48.85056860907531,1.11158547968609,1.0,0.06613327726927687,19.829603990864495,0.20424860118556804,19.354513422011934
6.75,46.00858840448386,31.239164900743404,5.0,48.96781570933378,1.1175567933356914,1.0,0.0662436382444942,19.846643591778047,0.20463479379260752,19.180727310149607
6.76,46.138671450466944,31.389258948098345,5.0,49.08528144614278,1.123500744802345,1.0,0.06635192542437762,19.861979232600245,0.20501638655982304,19.0070918519477
6.7700000000000005,46.26853611954897,31.539724346080366,5.0,49.20296307135356,1.129415935860274,1.0,0.0664581226815475,19.87578130934022,0.2053931829026126,18.833629493802
6.78,46.39817187732306,31.690550845320036,5.0,49.32085773337742,1.1353010212951316,1.0,0.06656221852310806,19.888203178406197,0.20576500228423483,18.660361576698275
6.79,46.52756915545688,31.841729177876974,5.0,49.438962486217086,1.1411547039037773,1.0,0.06666420565657205,19.899382860565577,0.20613167993061995,18.487308490413064
6.8,46.65671925425792,31.99325095950003,5.0,49.55727429828018,1.1469757300109233,1.0,0.06676408059666228,19.90944457450902,0.20649306645017307,18.314489814144327
6.8100000000000005,46.78561425515772,32.145108601501896,5.0,49.67579006093258,1.1527628854520817,1.0,0.06686184330897782,19.91850011705812,0.20684902737965144,18.141924445019797
6.82,46.914246942105464,32.29729523130464,5.0,49.794506596759376,1.1585149919771425,1.0,0.06695749688689512,19.92665010535231,0.2071994426739494,17.969630715790878
6.83,47.042610730964206,32.44980462080531,5.0,49.91342066751002,1.164230904033341,1.0,0.06705104725843958,19.93398509481708,0.20754420615481606,17.797626502893994
6.84,47.1706996060949,32.60263112179411,5.0,50.03252898171123,1.1699095058903701,1.0,0.06714250292017532,19.94058658533537,0.20788322493109984,17.62592932594813
6.8500000000000005,47.298508063396554,32.755769607732944,5.0,50.1518282019375,1.1755497090740072,1.0,0.06723187469545677,19.946527926801835,0.20821641880102154,17.45455643965553
6.86,47.426031059145025,32.90921542127015,5.0,50.27131495173378,1.1811504500778893,1.0,0.0673191755146465,19.951875134121654,0.20854371964517293,17.283524918980973
6.87,47.55326396403987,33.062964326928295,5.0,50.39098582218915,1.1867106883260239,1.0,0.0674044202151316,19.956687620709488,0.20886507081738934,17.112851738403197
6.88,47.680202521928834,33.21701246845737,5.0,50.51083737816365,1.1922294043612864,1.0,0.06748762535920316,19.96101885863854,0.2091804265393197,16.94255384595784
6.890000000000001,47.806842812733414,33.37135633039529,5.0,50.630866164172936,1.1977055982375622,1.0,0.06756880906803153,19.964916972774684,0.20948975130338165,16.772648232725327
6.9,47.93318121914743,33.525992703422716,5.0,50.751068709937925,1.2031382880953625,1.0,0.06764799087015994,19.968425275497218,0.20979301928782387,16.603151998357614
6.91,48.059214396724144,33.680918653139756,5.0,50.87144153560777,1.2085265089027186,1.0,0.06772519156309786,19.971582747947497,0.21009021378680046,16.434082413184033
6.92,48.18493924700653,33.83613149192843,5.0,50.99198115666624,1.2138693113449204,1.0,0.06780043308672234,19.974424473152748,0.21038132665766573,16.265456977388773
6.93,48.310352893390494,33.99162875359802,5.0,51.112684088532184,1.219165760848272,1.0,0.06787373840733424,19.976982025837472,0.21066635778711484,16.097293477709336
6.94,48.43545265944234,34.14740817054001,5.0,51.23354685086558,1.2244149367244876,1.0,0.06794513141133196,19.979283823253727,0.21094531457730673,15.929610042066557
6.95,48.560236049420304,34.3034676531461,5.0,51.35456597159099,1.2296159314236488,1.0,0.0680146368075627,19.981355440928354,0.21121821145269776,15.762425192501935
6.96,48.684700730775255,34.45980527126707,5.0,51.475737990650615,1.2347678498848262,1.0,0.0680822800375096,19.983219896835518,0.2114850693879763,15.595757896766731
6.97,48.80884451842873,34.616419237512034,5.0,51.59705946349894,1.2398698089745386,1.0,0.06814808719255439,19.984897907151968,0.21174591545721122,15.429627618878788
6.98,48.932665360646894,34.77330789220721,5.0,51.7185269643512,1.2449209370041694,1.0,0.0682120849376362,19.98640811643677,0.2120007824041022,15.264054368937579
6.99,49.05616132634763,34.93046968985122,5.0,51.840137089197555,1.2499203733183397,1.0,0.0682743004406865,19.987767304793095,0.2122497082330363,15.099058752464492
7.0,49.1793305936944,35.08790318691985,5.0,51.96188645859459,1.254867267947012,1.0,0.06833476130729865,19.988990574313785,0.2124927358205148,14.934662019514237
7.01,49.30217143984562,35.24560703088754,5.0,52.08377172024555,1.2597607813148048,1.0,0.06839349552012375,19.99009151688241,0.21272991254639806,14.7708861137835
7.0200000000000005,49.42468223174141,35.40357995034612,5.0,52.20578955138027,1.2646000840016385,1.0,0.06845053138255208,19.991082365194167,0.21296128994433258,14.607753721924935
7.03,49.54686141782189,35.5618207461128,5.0,52.327936660945454,1.2693843565494007,1.0,0.06850589746628222,19.99197412867475,0.2131869233706641,14.445288323257417
7.04,49.668707520581876,35.720328283230174,5.0,52.45020979161535,1.274112789309843,1.0,0.06855962256240766,19.992776715807278,0.2134068716910926,14.283514240047339
7.05,49.79021912987645,35.87910148377042,5.0,52.572605721632684,1.2787845823293817,1.0,0.06861173563571255,19.99349904422655,0.21362119698430332,14.122456688520046
7.0600000000000005,49.91139489690068,36.038139320364614,5.0,52.69512126648902,1.2833989452669061,1.0,0.0686622657818663,19.994149139803895,0.21382996426178708,13.962141830745164
7.07,50.032233528774725,36.197440810385714,5.0,52.81775328045343,1.287955097341063,1.0,0.06871124218727265,19.994734225823507,0.21403324120306488,13.802596827524269
7.08,50.152733783672254,36.357005010720854,5.0,52.94049865795784,1.2924522673038423,1.0,0.06875869409132984,19.995260803241155,0.21423109790553338,13.643849892393668
7.09,50.272894466436824,36.51683101307491,5.0,53.06335433484697,1.2968896934375915,1.0,0.06880465075089393,19.99573472291704,0.214423606648162,13.485930346838897
7.1000000000000005,50.392714424636196,36.6769179397529,5.0,53.1863172895004,1.3012666235728592,1.0,0.06884914140675513,19.996161250625335,0.2146108416682885,13.328868676800575
7.11,50.51219254500988,36.837264939874004,5.0,53.30938454383384,1.3055823151247308,1.0,0.06889219525195922,19.9965451255628,0.21479287895078253,13.172696590532775
7.12,50.63132775026972,36.99787118597468,5.0,53.432553164186274,1.3098360351455354,1.0,0.06893384140182124,19.99689061300652,0.21496979602887284,13.017447077855476
7.13,50.75011899621733,37.15873587096231,5.0,53.555820262099246,1.3140270603920112,1.0,0.06897410886549316,19.99720155170587,0.21514167179595917,12.863154470820763
7.140000000000001,50.868565269146124,37.319858205384804,5.0,53.67918299499433,1.3181546774051984,1.0,0.06901302651896635,19.997481396535285,0.21530858632776148,12.709854505788567
7.15,50.98666558349872,37.48123741498492,5.0,53.8026385667542,1.3222181826014943,1.0,0.06905062307939769,19.99773325688176,0.21547062071418868,12.557584386880878
7.16,51.104418979753675,37.64287273851102,5.0,53.9261842282126,1.3262168823734592,1.0,0.06908692708065645,19.997959931193584,0.2156278569003382,12.406382850753653
7.17,51.22182452251813,37.8047634257589,5.0,54.04981727755816,1.3301500931990828,1.0,0.06912196685001293,19.998163938074228,0.21578037753607218,12.25629023259218
7.18,51.338881298805305,37.96690873582177,5.0,54.17353506065663,1.3340171417583626,1.0,0.06915577048588073,19.998347544266807,0.21592826583364344,12.107348533198053
7.19,51.455588416477916,38.12930793552759,5.0,54.297334971295825,1.3378173650561318,1.0,0.0691883658365453,19.998512789840127,0.21607160543287648,11.959601486994158
7.2,51.571945002840735,38.29196029804524,5.0,54.42121445135747,1.341550110550191,1.0,0.06921978047981425,19.998661510856117,0.2162104802734371,11.813094630726738
7.21,51.6879502033669,38.45486510164256,5.0,54.545170990919594,1.3452147362838764,1.0,0.06925004170353555,19.998795359770504,0.21634497447375478,11.66787537259107
7.22,51.80360318054449,38.6180216285812,5.0,54.66920212829314,1.3488106110222824,1.0,0.06927917648692294,19.998915823793453,0.2164751722161861,11.523993061448607
7.23,51.91890311283101,38.78142916413446,5.0,54.793305449996225,1.352337114391421,1.0,0.06930721148265384,19.99902424141411,0.21660115763803742,11.381499055738018
7.24,52.033849193704924,38.9450869957159,5.0,54.917478590668935,1.3557936370196781,1.0,0.06933417299969036,19.999121817272698,0.21672301472808878,11.240446791610374
7.25,52.148440630804295,39.108994412107435,5.0,55.041719232931996,1.359179580680971,1.0,0.06936008698678942,19.99920963554543,0.21684082722828457,11.100891849738824
7.26,52.26267664514376,39.27315070277701,5.0,55.16602510719175,1.3624943584390736,1.0,0.06938497901666696,19.999288671990886,0.2169546785402804,10.962892020165683
7.2700000000000005,52.376556470401916,39.437555157276655,5.0,55.290393991394275,1.3657373947926215,1.0,0.06940887427078302,19.999359804791798,0.2170646516365553,10.826507364454255
7.28,52.490079352271934,39.60220706471284,5.0,55.41482371073099,1.368908125820349,1.0,0.06943179752473272,19.99942382431262,0.21717082897582324,10.69180027430921
7.29,52.60324454786922,39.76710571328173,5.0,55.5393121372982,1.3720059993261542,1.0,0.06945377313419954,19.999481441881358,0.21727329242249027,10.558835525717893
7.3,52.71605132519019,39.93225038986263,5.0,55.663857189712544,1.3750304749836166,1.0,0.06947482502146407,19.999533297693223,0.21737212316992804,10.427680327545938
7.3100000000000005,52.82849896261725,40.09764037966374,5.0,55.788456832684695,1.377981024479631,1.0,0.06949497666244175,19.9995799679239,0.21746740166734735,10.298404363394992
7.32,52.94058674846524,40.263274965914654,5.0,55.913109076553,1.3808571316568428,1.0,0.06951425107423037,19.99962197113151,0.21755920755007246,10.17107982539876
7.33,53.05231398056533,40.42915342960088,5.0,56.03781197677904,1.383658292654601,1.0,0.0695326708031554,19.99965977401836,0.21764761957303227,10.04578143849821
7.34,53.16367996588267,40.59527504923583,5.0,56.16256363340686,1.3863840160481666,1.0,0.06955025791329184,19.999693796616526,0.21773271554729634,9.922586473599184
7.3500000000000005,53.27468402016452,40.76163910066644,5.0,56.287362190487485,1.3890338229859334,1.0,0.06956703397545283,19.999724416954873,0.21781457227949813,9.801574747878833
7.36,53.38532546761582,40.92824485690875,5.0,56.41220583547024,1.3916072473244427,1.0,0.0695830200566332,19.999751975259386,0.21789326551399935,9.6828286103747
