step,x_mm,y_mm,z_mm,odor_conc,forward_cmd,turn_cmd,distance_to_source_mm
202,20.38124965724829,20.0,5.0,0.01925964595184655,0.01925964595184655,0.0,42.157684612253725
203,20.38317611021461,20.0,5.0,0.019264529663205382,0.019264529663205382,0.0,42.15633116530141
204,20.38510305176801,20.0,5.0,0.019269415533986943,0.019269415533986943,0.0,42.154977419687945
205,20.387030482124562,20.0,5.0,0.019274303565512057,0.019274303565512057,0.0,42.15362337529978
206,20.38895840150047,20.0,5.0,0.019279193759102597,0.019279193759102597,0.0,42.15226903202329
207,20.39088681011208,20.0,5.0,0.019284086116081407,0.019284086116081407,0.0,42.1509143897448
208,20.392815708175856,20.0,5.0,0.01928898063777239,0.01928898063777239,0.0,42.149559448350566
209,20.394745095908405,20.0,5.0,0.01929387732550045,0.01929387732550045,0.0,42.148204207726806
210,20.396674973526466,20.0,5.0,0.019298776180591476,0.019298776180591476,0.0,42.14684866775966
211,20.398605341246903,20.0,5.0,0.01930367720437239,0.01930367720437239,0.0,42.14549282833523
212,20.40053619928672,20.0,5.0,0.019308580398171116,0.019308580398171116,0.0,42.14413668933955
213,20.40246754786305,20.0,5.0,0.01931348576331661,0.01931348576331661,0.0,42.14278025065859
214,20.404399387193166,20.0,5.0,0.01931839330113884,0.01931839330113884,0.0,42.14142351217828
215,20.406331717494464,20.0,5.0,0.019323303012968796,0.019323303012968796,0.0,42.14006647378447
216,20.40826453898448,20.0,5.0,0.019328214900138464,0.019328214900138464,0.0,42.13870913536298
217,20.410197851880877,20.0,5.0,0.019333128963980872,0.019333128963980872,0.0,42.137351496799546
218,20.41213165640146,20.0,5.0,0.01933804520583006,0.01933804520583006,0.0,42.135993557979866
219,20.41406595276416,20.0,5.0,0.019342963627021082,0.019342963627021082,0.0,42.13463531878956
220,20.41600074118705,20.0,5.0,0.019347884228890024,0.019347884228890024,0.0,42.13327677911422
221,20.41793602188833,20.0,5.0,0.01935280701277399,0.01935280701277399,0.0,42.13191793883934
222,20.41987179508633,20.0,5.0,0.019357731980011124,0.019357731980011124,0.0,42.1305587978504
223,20.421808060999524,20.0,5.0,0.01936265913194053,0.01936265913194053,0.0,42.12919935603278
224,20.423744819846515,20.0,5.0,0.01936758846990245,0.01936758846990245,0.0,42.12783961327184
225,20.42568207184604,20.0,5.0,0.019372519995238043,0.019372519995238043,0.0,42.126479569452854
226,20.427619817216968,20.0,5.0,0.019377453709289567,0.019377453709289567,0.0,42.12511922446106
227,20.42955805617831,20.0,5.0,0.019382389613400275,0.019382389613400275,0.0,42.123758578181615
228,20.4314967889492,20.0,5.0,0.019387327708914433,0.019387327708914433,0.0,42.122397630499634
229,20.433436015748917,20.0,5.0,0.019392267997177404,0.019392267997177404,0.0,42.12103638130018
230,20.43537573679687,20.0,5.0,0.019397210479535496,0.019397210479535496,0.0,42.119674830468234
231,20.437315952312606,20.0,5.0,0.019402155157336117,0.019402155157336117,0.0,42.118312977888735
232,20.4392566625158,20.0,5.0,0.019407102031927685,0.019407102031927685,0.0,42.11695082344657
233,20.441197867626265,20.0,5.0,0.019412051104659635,0.019412051104659635,0.0,42.11558836702655
234,20.443139567863952,20.0,5.0,0.01941700237688245,0.01941700237688245,0.0,42.11422560851344
235,20.445081763448947,20.0,5.0,0.019421955849947655,0.019421955849947655,0.0,42.11286254779195
236,20.44702445460147,20.0,5.0,0.019426911525207806,0.019426911525207806,0.0,42.11149918474672
237,20.44896764154187,20.0,5.0,0.0194318694040165,0.0194318694040165,0.0,42.110135519262336
238,20.450911324490644,20.0,5.0,0.019436829487728357,0.019436829487728357,0.0,42.108771551223334
239,20.452855503668413,20.0,5.0,0.019441791777699058,0.019441791777699058,0.0,42.107407280514174
240,20.45480017929594,20.0,5.0,0.019446756275285318,0.019446756275285318,0.0,42.10604270701928
241,20.456745351594126,20.0,5.0,0.01945172298184487,0.01945172298184487,0.0,42.10467783062299
242,20.458691020784,20.0,5.0,0.019456691898736528,0.019456691898736528,0.0,42.10331265120962
243,20.460637187086732,20.0,5.0,0.01946166302732011,0.01946166302732011,0.0,42.10194716866339
244,20.46258385072363,20.0,5.0,0.01946663636895652,0.01946663636895652,0.0,42.100581382868484
